date,商业_max_power,大工业用电_max_power,普通工业_max_power,非普工业_max_power,商业_min_power,大工业用电_min_power,普通工业_min_power,非普工业_min_power,weather,max_temp,min_temp,day_wind,night_wind,avg_temp,weather_simple,weather_encoded,day_wind_level,night_wind_level,avg_wind_level,day_of_week,day_of_month,month,is_weekend,is_workday,day_of_week_sin,day_of_week_cos,month_sin,month_cos,temp_diff,is_rainy,is_extreme_weather
2020-04-27,53038.1337,112037.4978,6122.0073,2113.7088,13110.3192,85886.7984,2848.9215,1142.142,,,,,,,,,,,,0,27,4,0,1,0.0,1.0,0.8660254037844387,-0.4999999999999998,,0,0
2020-04-28,57414.1419,115509.0324,6550.4274,2263.8588,13960.0059,88451.8128,2949.7317,1235.0724,,,,,,,,,,,,1,28,4,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,,0,0
2020-04-29,58309.1454,112926.1104,6785.8362,2220.0756,14335.5315,87334.245,3118.1361,1150.5408,,,,,,,,,,,,2,29,4,0,1,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,,0,0
2020-04-30,62970.813,106964.4504,7040.0532,2550.186,15009.4419,69573.342,3241.8693,1341.1572,,,,,,,,,,,,3,30,4,0,1,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,,0,0
2020-05-01,56653.2441,91227.3594,5459.3328,2068.1388,15436.5222,47123.691,3186.9972,1332.6276,,,,,,,,,,,,4,1,5,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-02,59262.8739,71070.8676,6023.9931,2151.3012,16199.7966,49849.0386,3390.9432,1385.2872,,,,,,,,,,,,5,2,5,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-03,63845.2764,83450.3442,6406.7406,2300.5164,16568.6523,65276.373,3478.3626,1425.4428,,,,,,,,,,,,6,3,5,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-04,75940.9119,106244.8386,7366.4085,2736.5652,17699.9397,76608.4404,3889.6917,1588.7004,,,,,,,,,,,,0,4,5,0,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-05,80121.3585,110857.128,7505.2551,2859.3096,18923.7486,82062.9906,4446.4494,1608.7379999999996,,,,,,,,,,,,1,5,5,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-06,93090.7695,122112.0318,10597.6125,3562.0692,19145.331,96007.6704,4501.4853,1856.5872,,,,,,,,,,,,2,6,5,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-07,96112.3719,125822.9454,10896.8526,3627.2364,20382.5892,97568.265,4864.542,1738.7496,,,,,,,,,,,,3,7,5,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-08,97736.052,129405.5124,11296.5354,3970.8276,20608.3773,99771.9288,4857.0837,1895.5368,,,,,,,,,,,,4,8,5,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-09,97802.2449,126186.018,11272.0467,3642.4116,20935.6113,94434.3204,4713.8319,1740.5916,,,,,,,,,,,,5,9,5,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-10,84312.33,114581.6802,7382.8008,2972.1492,21500.034,85107.561,4458.8127,1750.2672,,,,,,,,,,,,6,10,5,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-11,94350.4875,123372.9798,11386.9152,3593.6448,18731.0457,90190.035,4143.4584,1592.9472,,,,,,,,,,,,0,11,5,0,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-12,85298.5833,128142.3096,10368.0552,3366.8964,18812.7315,96624.0546,4562.3889,1526.1972,,,,,,,,,,,,1,12,5,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-13,90193.0875,128934.9444,10943.8818,3573.312,18751.3464,97325.0262,4699.4511,1552.4052,,,,,,,,,,,,2,13,5,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-14,87840.0714,129172.4802,10806.6138,3485.8752,18611.9229,96629.2458,4537.8936,1543.7412,,,,,,,,,,,,3,14,5,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-15,95116.0725,126516.7122,12115.9101,3528.2316,19342.314,96771.9306,4798.6305,1596.9779999999996,,,,,,,,,,,,4,15,5,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-16,89487.0072,116669.1342,7712.16,2834.5104,20134.8336,88574.5212,4790.2824,1615.0356,,,,,,,,,,,,5,16,5,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-17,75959.8446,104329.1688,7467.8991,2788.6848,18863.8914,80698.5672,3956.3928,1269.6384,,,,,,,,,,,,6,17,5,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-18,87040.8213,124881.4944,10695.9048,3542.3988,18212.1243,91561.9278,4218.1296,1291.2756,,,,,,,,,,,,0,18,5,0,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-19,90483.5691,126320.5764,11204.1624,3465.3756,18743.1297,97500.1104,4809.1173,1155.4716,,,,,,,,,,,,1,19,5,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-20,96304.6251,125587.7112,11980.5132,3757.4496,19828.5159,94200.057,5142.8745,1598.5428,,,,,,,,,,,,2,20,5,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-21,95765.7111,129555.3792,12047.7783,3837.5988,20087.2878,99443.6916,5082.4737,1607.9532,,,,,,,,,,,,3,21,5,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-22,89409.5982,124235.4588,12171.6573,3734.5224,19664.0631,96238.4928,5215.4655,1702.5876,,,,,,,,,,,,4,22,5,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-23,79128.1683,119321.502,7248.0126,2788.5756,19118.6124,92670.669,4477.9881,1200.6048,,,,,,,,,,,,5,23,5,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-24,72233.6592,111757.5588,7106.4963,2646.9144,19235.571,85754.1336,3795.7092,1531.5972,,,,,,,,,,,,6,24,5,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-25,89709.2124,129322.266,11716.4202,3727.5408,18700.2774,96810.267,4600.0041,1561.8804,,,,,,,,,,,,0,25,5,0,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-26,98199.4491,124831.2276,12607.593,3799.5084,19701.2109,91479.8292,5161.0971,1670.1072,,,,,,,,,,,,1,26,5,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-27,84175.0869,124260.6054,11101.1355,3610.062,19302.2334,96403.0104,4689.0834,1591.3848,,,,,,,,,,,,2,27,5,0,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-28,87316.8321,122790.717,10310.0262,3555.5832,18366.2409,96556.8636,4159.2003,1498.0572,,,,,,,,,,,,3,28,5,0,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-29,94650.3048,123755.3778,11672.7216,3680.25,19734.6177,96315.6444,4774.4397,1653.2292,,,,,,,,,,,,4,29,5,0,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-30,84851.3076,119152.7172,7049.3538,2897.1,20379.8118,91365.285,4329.9861,1613.1492,,,,,,,,,,,,5,30,5,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,,0,0
2020-05-31,82760.7891,108335.9118,7087.1076,2899.2864,20777.8458,81617.2752,3885.1104,1575.1992,,,,,,,,,,,,6,31,5,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,,0,0
2020-06-01,98674.6272,118027.8402,12084.8259,3768.1008,19236.3291,89530.5258,4296.8745,1571.7432,,,,,,,,,,,,0,1,6,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,,0,0
2020-06-02,87474.2103,117433.3698,12133.5348,3795.42,19310.5281,89263.806,4569.9786,1521.624,,,,,,,,,,,,1,2,6,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,,0,0
2020-06-03,96684.5928,111011.9034,11890.6857,3725.9208,18902.0997,91376.3796,4094.1063,1544.4648,,,,,,,,,,,,2,3,6,0,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,,0,0
2020-06-04,98183.0187,124167.3156,12575.1018,3776.5428,20199.321,93841.1322,4767.9735,1658.4792,,,,,,,,,,,,3,4,6,0,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,,0,0
2020-06-05,103696.4787,126699.549,13163.6736,4073.3748,21111.7719,93252.2562,4898.4564,1668.8964,,,,,,,,,,,,4,5,6,0,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,,0,0
2020-06-06,90523.2066,116800.8006,7433.4594,2919.918,20249.7516,86358.7158,4015.0113,1592.5596,,,,,,,,,,,,5,6,6,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,,0,0
2020-06-07,71762.5482,109299.318,6385.143,2808.5796,20008.3386,82359.4536,3904.707,1529.3268,,,,,,,,,,,,6,7,6,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,,0,0
2020-06-08,90794.5938,122890.1772,11925.1788,3793.6104,20120.3268,92499.858,4625.7027,1603.4508,,,,,,,,,,,,0,8,6,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,,0,0
2020-06-09,96953.9583,123317.769,12451.8993,4041.3396,20350.0089,90377.736,5057.3904,1689.6636,,,,,,,,,,,,1,9,6,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,,0,0
2020-06-10,93872.3877,122476.2072,11907.5361,3745.0104,18454.674,90035.061,4330.923,1537.8432,,,,,,,,,,,,2,10,6,0,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,,0,0
2020-06-11,99960.384,119862.9222,12861.4431,3692.958,20600.4099,89507.5476,4920.8031,1714.7412,,,,,,,,,,,,3,11,6,0,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,,0,0
2020-06-12,100973.1477,125335.3104,12710.1237,3728.2968,20803.6146,93140.7492,5126.5374,1706.562,,,,,,,,,,,,4,12,6,0,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,,0,0
2020-06-13,95618.694,120449.9208,8251.4289,3139.9968,22117.485,86470.647,4639.7151,1721.886,,,,,,,,,,,,5,13,6,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,,0,0
2020-06-14,78471.8925,109268.8128,6872.2866,2804.2026,22187.2686,80732.5164,4403.5797,1690.2648,,,,,,,,,,,,6,14,6,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,,0,0
2020-06-15,99155.7297,123881.5956,12708.2034,3766.3764,19125.7857,89776.47300000001,4485.126,1608.609,,,,,,,,,,,,0,15,6,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,,0,0
2020-06-16,99746.556,121114.5366,12115.3986,3876.0846,20407.8708,91569.2346,4966.3545,1634.2104,,,,,,,,,,,,1,16,6,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,,0,0
2020-06-17,97964.3718,124652.061,12399.2007,4084.251,20327.0466,93831.8958,4993.6953,1647.0264,,,,,,,,,,,,2,17,6,0,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,,0,0
2020-06-18,98973.4116,128378.4912,12299.4768,4080.3894,19907.6895,93081.0102,4723.7859,1647.2826,,,,,,,,,,,,3,18,6,0,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,,0,0
2020-06-19,101056.4004,126654.9816,12516.6549,4216.6188,21019.4652,92547.7926,5293.5621,1345.365,,,,,,,,,,,,4,19,6,0,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,,0,0
2020-06-20,96359.3061,120373.9656,8380.9176,3031.9746,21750.7584,89575.8558,4621.4913,1735.1004,,,,,,,,,,,,5,20,6,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,,0,0
2020-06-21,86288.95199999999,109520.6622,7678.4967,3047.3712,22126.8177,79793.6652,4539.3546,1691.7084,,,,,,,,,,,,6,21,6,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,,0,0
2020-06-22,108674.2434,127413.4914,13408.1682,4167.7806,21839.6094,93501.5898,5034.6084,1803.6612,,,,,,,,,,,,0,22,6,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,,0,0
2020-06-23,109982.61,130809.7614,13625.6058,4284.4974,23449.7607,96501.567,5530.3074,1858.086,,,,,,,,,,,,1,23,6,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,,0,0
2020-06-24,109663.1979,126411.4626,13538.6973,4289.5626,23401.0563,85995.5436,5201.7693,1857.7962,,,,,,,,,,,,2,24,6,0,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,,0,0
2020-06-25,80306.655,102519.807,6613.1046,2775.9948,22799.9694,57544.6524,4384.5018,1759.9206,,,,,,,,,,,,3,25,6,0,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,,0,0
2020-06-26,90713.0817,103714.2474,7057.3107,2816.313,21721.5441,63292.3896,3946.4514,1672.9776,,,,,,,,,,,,4,26,6,0,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,,0,0
2020-06-27,93746.0901,115043.5608,7823.0952,2982.0036,22954.1637,86725.056,4257.2829,1762.3326,,,,,,,,,,,,5,27,6,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,,0,0
2020-06-28,105784.971,120584.187,13461.6849,4106.004,22517.4063,87626.3694,5098.8384,1747.1208,,,,,,,,,,,,6,28,6,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,,0,0
2020-06-29,108132.462,125326.029,13469.1045,4054.98,21562.0992,92252.5614,5418.06,1369.2852,,,,,,,,,,,,0,29,6,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,,0,0
2020-06-30,111480.6288,123467.1408,13652.826,4188.8688,24026.949,89776.3344,5609.5059,1713.63,,,,,,,,,,,,1,30,6,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,,0,0
2020-07-01,107458.2048,120383.325,14687.1156,4328.367,24605.1048,90474.0246,5912.5698,1836.4044,,,,,,,,,,,,2,1,7,0,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-02,110550.3168,126374.2938,13789.2414,4182.2682,23336.7237,93411.63,5548.5243,1769.3339999999996,,,,,,,,,,,,3,2,7,0,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-03,104736.876,125065.1346,13139.6559,4179.5646,55.92,544.8,4.392,23.544,,,,,,,,,,,,4,3,7,0,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-04,93018.4317,122525.9388,7438.8486,3080.5464,22323.9,92072.4744,4593.7176,1242.0468,,,,,,,,,,,,5,4,7,1,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-05,85540.8639,114038.5986,7647.0123,2856.7584,21818.9661,86598.006,4054.596,1506.2094,,,,,,,,,,,,6,5,7,1,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-06,107303.5872,130482.495,13103.5133,4024.5486,21338.7162,95397.711,4667.7945,1629.5448,,,,,,,,,,,,0,6,7,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-07,108891.0516,135124.9878,13263.8034,4065.4362,22179.237,98150.1594,5147.598,1675.5120000000004,,,,,,,,,,,,1,7,7,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-08,108314.7111,134151.3852,13598.7396,4077.2442,23418.1806,98432.0772,5340.4317,1585.6368,,,,,,,,,,,,2,8,7,0,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-09,112186.8432,133667.7156,13350.2901,4203.1866,23739.4488,99430.53,5270.3892,1531.5534,,,,,,,,,,,,3,9,7,0,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-10,110507.859,133084.1826,13661.2626,4328.5794,24464.2119,97832.8086,5280.6456,1390.1334,,,,,,,,,,,,4,10,7,0,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-11,106007.2059,124069.3902,8184.2607,3270.1026,24514.9602,92034.591,4663.0503,1422.5544,,,,,,,,,,,,5,11,7,1,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-12,90447.252,114632.9652,8083.8894,2839.9956,25154.7354,87325.4382,4604.0859,1174.8948,,,,,,,,,,,,6,12,7,1,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-13,111695.2689,133915.4328,13798.9575,4156.3716,23408.5143,99506.5472,5536.2384,1419.0174,,,,,,,,,,,,0,13,7,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-14,113146.2564,134201.1876,14085.1992,4173.6042,23974.1406,103179.72,5717.0316,1540.5714,,,,,,,,,,,,1,14,7,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-15,115457.0682,131144.8002,14221.6002,4332.920999999999,24420.5622,98913.0342,5813.8749,1846.2684,,,,,,,,,,,,2,15,7,0,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-16,115236.0069,129918.8412,13244.1499,4216.3728,25044.1962,100810.9926,5742.3909,1845.882,,,,,,,,,,,,3,16,7,0,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-17,115470.4095,135924.6258,13384.1187,4213.8972,24522.2877,100318.2438,5360.2629,1425.5856,,,,,,,,,,,,4,17,7,0,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-18,109229.6394,129175.9512,7654.2864,3153.7224,24665.0664,98418.1722,4569.3897,1712.5218,,,,,,,,,,,,5,18,7,1,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-19,94200.9747,117179.8884,7346.7159,3024.3972,25518.2883,94177.0038,4327.4433,1559.4228,,,,,,,,,,,,6,19,7,1,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-20,113617.6239,132746.6964,12084.9567,3978.9312,24437.0946,104486.5314,4641.9948,1386.5346,,,,,,,,,,,,0,20,7,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-21,115854.9834,133916.6148,12305.5131,3967.542,24953.103,99244.653,4679.2683,1406.256,,,,,,,,,,,,1,21,7,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-22,114118.0041,135056.592,11650.9599,3740.1612,24897.5112,99208.2408,4529.2149,1393.6314,,,,,,,,,,,,2,22,7,0,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-23,115737.378,134482.2132,11395.1544,3619.8432,24370.9551,101066.4096,4545.6531,1478.9862,,,,,,,,,,,,3,23,7,0,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-24,116081.9016,135298.0008,11452.1592,3685.2498,446.892,585.336,10.14,1459.6842,,,,,,,,,,,,4,24,7,0,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-25,110149.6206,125723.3742,7597.596,3096.6054,25218.2781,95738.8308,4461.9345,1581.1758,,,,,,,,,,,,5,25,7,1,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-26,96601.6653,114068.1768,7250.3208,3108.4536,26171.5209,86259.3294,4477.6797,1714.9326,,,,,,,,,,,,6,26,7,1,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-27,118429.6221,135921.2148,11723.3727,3925.395,24706.1586,99726.0156,4618.089,1521.5544,,,,,,,,,,,,0,27,7,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-28,119094.5184,136422.1968,11644.8702,3886.785,24944.205,100728.5694,4586.7375,1329.561,,,,,,,,,,,,1,28,7,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-29,118081.1883,137459.8872,11916.8946,3952.9902,25055.4195,102119.0088,4634.8515,1629.0558,,,,,,,,,,,,2,29,7,0,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-30,117788.5671,136662.6144,11100.2115,3733.7418,25262.2551,101567.1708,4490.5905,1506.1938,,,,,,,,,,,,3,30,7,0,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,,0,0
2020-07-31,110822.6415,125902.9542,11236.3683,4063.3302,24896.0046,94072.2198,4243.9815,1301.2902,,,,,,,,,,,,4,31,7,0,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,,0,0
2020-08-01,100445.4456,120165.6312,6526.6293,2993.3214,22006.8963,85405.4652,3435.3693,982.9374,,,,,,,,,,,,5,1,8,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-02,84432.9618,111233.9862,5795.5359,2568.1626,21874.689,89415.144,3575.1684,1127.2428,,,,,,,,,,,,6,2,8,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-03,98807.9817,130445.2332,9332.658,3378.5112,20356.0992,98434.3146,3478.5285,1106.4168,,,,,,,,,,,,0,3,8,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-04,101799.2049,131631.62099999998,9328.5888,3489.0606,20202.2703,101119.4562,3589.6953,1277.241,,,,,,,,,,,,1,4,8,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-05,95033.7324,127867.9218,8928.801,3390.6894,20965.8411,100461.8838,3570.8874,1309.7214,,,,,,,,,,,,2,5,8,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-06,101553.2316,132776.8998,9379.14,3355.884,19675.0476,101755.4016,3330.0267,1172.9958,,,,,,,,,,,,3,6,8,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-07,106472.6724,134750.6358,9996.546,3610.6854,21832.6935,100321.5264,3783.8913,1333.8696,,,,,,,,,,,,4,7,8,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-08,100908.5121,128809.8822,7096.59,2984.5104,22367.6169,97627.9614,3654.5394,1197.2364,,,,,,,,,,,,5,8,8,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-09,88067.1726,117846.0474,7049.9787,2703.0396,24469.5117,92168.8872,3787.3761,1398.9336,,,,,,,,,,,,6,9,8,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-10,113904.3375,132428.8848,11535.6222,3658.5798,23241.5256,99927.8928,4060.6899,1656.4968,,,,,,,,,,,,0,10,8,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-11,115314.9216,130271.2206,11103.6309,3886.0746,24696.8769,99405.4326,4380.6162,1435.6884,,,,,,,,,,,,1,11,8,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-12,107717.3532,130283.4606,10670.117,3589.176,23305.2405,97771.8222,4187.844,1688.4492,,,,,,,,,,,,2,12,8,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-13,101203.4535,130430.1912,10422.411,3467.2482,21500.3097,99985.9248,3839.7102,1319.4948,,,,,,,,,,,,3,13,8,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-14,105928.6278,128910.1254,10399.0026,3415.9992,21040.9524,101009.8446,3679.8645,1216.614,,,,,,,,,,,,4,14,8,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-15,93521.1795,121223.7432,6928.0443,2944.8528,21472.5378,94145.4162,3725.3289,1548.726,,,,,,,,,,,,5,15,8,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-16,85969.3932,111414.2574,6594.4236,2768.322,22120.5612,90065.5902,3588.135,1532.388,,,,,,,,,,,,6,16,8,1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-17,105184.821,132992.7582,10331.4201,3388.7874,21763.0221,101494.218,3703.7556,1550.3466,,,,,,,,,,,,0,17,8,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-18,103420.4385,136877.895,10140.0597,3566.8878,21768.0762,101204.073,3848.4198,1253.9514,,,,,,,,,,,,1,18,8,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-19,88551.3786,130450.0632,8562.8226,3211.6716,21124.8759,100483.4952,3533.3514,1478.6076,,,,,,,,,,,,2,19,8,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-20,99996.1458,136072.8798,9857.6121,3423.9882,20769.8166,103693.782,3433.8234,1495.0728,,,,,,,,,,,,3,20,8,0,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-21,102712.7241,135139.8684,10025.6976,3522.4356,22147.7529,103201.5714,3725.1801,1502.0394,,,,,,,,,,,,4,21,8,0,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,,0,0
2020-08-22,98501.4249,131651.1108,6896.4828,2983.2282,22877.3823,99594.5904,3854.4858,1602.7686,,,,,,,,,,,,5,22,8,1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,,0,0
